Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales,Quantity,Discount,Profit,Customer ID
ORD-00073,2026-10-02,Furniture,Chairs,Central,Same Day,483.93,6,0.06,-117.77,CUST-1963
ORD-01924,2026-10-02,Office Supplies,Storage,West,Standard Class,334.81,4,0.05,-6.89,CUST-1011
ORD-02128,2026-10-03,Technology,Phones,Central,Standard Class,580.67,1,0.22,87.76,CUST-1938
ORD-00395,2026-10-03,Office Supplies,Paper,Central,Standard Class,59.85,4,0.17,0.14,CUST-1836
ORD-00724,2026-10-03,Office Supplies,Storage,Central,Same Day,877.99,2,0.25,170.41,CUST-1518
ORD-01798,2026-10-04,Office Supplies,Paper,South,Second Class,123.06,4,0.01,18.53,CUST-1186
ORD-00275,2026-10-04,Office Supplies,Storage,South,Second Class,91.84,1,0.24,-8.63,CUST-1033
ORD-02667,2026-10-04,Furniture,Tables,East,Standard Class,574.75,8,0.17,169.14,CUST-1393
ORD-01705,2026-10-04,Technology,Machines,South,First Class,982.16,10,0.21,140.78,CUST-1787
ORD-01311,2026-10-04,Office Supplies,Art,East,First Class,569.65,9,0.23,55.01,CUST-1817
ORD-03213,2026-10-04,Furniture,Furnishings,West,Standard Class,305.27,6,0.13,103.38,CUST-1818
ORD-02865,2026-10-04,Technology,Machines,South,Standard Class,431.31,10,0.19,-38.39,CUST-1210
ORD-02586,2026-10-06,Office Supplies,Art,East,Standard Class,194.71,1,0.25,26.61,CUST-1440
ORD-02664,2026-10-06,Technology,Phones,East,Standard Class,46.77,2,0.01,0.81,CUST-1848
ORD-01561,2026-10-07,Furniture,Chairs,South,Standard Class,620.63,6,0.26,213.35,CUST-1264
ORD-00386,2026-10-08,Furniture,Chairs,East,First Class,905.73,4,0.14,375.31,CUST-1270
ORD-01161,2026-10-09,Technology,Accessories,West,Same Day,25.36,2,0.13,6.89,CUST-1728
ORD-02416,2026-10-10,Office Supplies,Storage,South,First Class,380.51,8,0.01,-57.04,CUST-1248
ORD-01136,2026-10-10,Technology,Copiers,West,Same Day,716.0,6,0.23,-36.31,CUST-1669
ORD-02038,2026-10-11,Office Supplies,Art,South,First Class,626.08,10,0.28,-69.28,CUST-1270
ORD-02558,2026-10-11,Furniture,Tables,West,First Class,587.14,5,0.28,149.45,CUST-1138
ORD-00952,2026-10-11,Office Supplies,Paper,Central,First Class,344.58,4,0.25,98.37,CUST-1878
ORD-03266,2026-10-11,Furniture,Bookcases,East,Same Day,205.92,3,0.06,-24.7,CUST-1031
ORD-01054,2026-10-12,Office Supplies,Storage,West,Standard Class,181.23,5,0.29,-28.01,CUST-1812
ORD-00688,2026-10-12,Office Supplies,Art,East,First Class,334.83,2,0.12,19.32,CUST-1753
ORD-03130,2026-10-12,Technology,Phones,East,Second Class,787.4,10,0.24,-72.53,CUST-1725
ORD-00254,2026-10-12,Technology,Accessories,South,First Class,144.13,1,0.28,-3.55,CUST-1635
ORD-00603,2026-10-12,Office Supplies,Storage,West,Same Day,728.74,3,0.06,196.93,CUST-1353
ORD-02220,2026-10-13,Technology,Phones,South,Same Day,55.13,2,0.27,12.32,CUST-1905
ORD-02472,2026-10-13,Office Supplies,Art,West,First Class,988.94,9,0.16,206.34,CUST-1863
ORD-00336,2026-10-13,Furniture,Bookcases,East,Second Class,353.34,6,0.05,137.04,CUST-1090
ORD-00384,2026-10-16,Furniture,Tables,Central,Second Class,364.34,7,0.09,-89.01,CUST-1508
ORD-02085,2026-10-16,Office Supplies,Art,Central,Same Day,283.04,9,0.06,49.65,CUST-1516
ORD-02201,2026-10-16,Technology,Machines,South,Standard Class,232.14,5,0.09,59.22,CUST-1993
ORD-00562,2026-10-16,Office Supplies,Paper,West,Standard Class,979.47,1,0.04,67.61,CUST-1815
ORD-01766,2026-10-17,Technology,Phones,West,Same Day,607.57,10,0.13,-79.59,CUST-1178
ORD-02238,2026-10-18,Office Supplies,Art,West,Same Day,510.51,10,0.24,149.15,CUST-1125
ORD-02609,2026-10-18,Office Supplies,Storage,South,Standard Class,67.83,3,0.2,11.86,CUST-1777
ORD-00693,2026-10-19,Office Supplies,Art,South,Standard Class,481.07,10,0.29,167.37,CUST-1523
ORD-00259,2026-10-19,Furniture,Bookcases,West,Standard Class,662.08,7,0.24,-121.18,CUST-1612
ORD-00172,2026-10-19,Technology,Machines,East,Standard Class,777.21,8,0.06,138.45,CUST-1710
ORD-02856,2026-10-19,Office Supplies,Storage,West,Same Day,837.3,10,0.23,298.95,CUST-1031
ORD-00477,2026-10-20,Furniture,Bookcases,South,Standard Class,258.46,10,0.01,-56.5,CUST-1167
ORD-01199,2026-10-20,Office Supplies,Paper,Central,Same Day,711.78,9,0.17,172.36,CUST-1750
ORD-01713,2026-10-20,Technology,Accessories,West,First Class,23.87,3,0.19,7.78,CUST-1915
ORD-01548,2026-10-20,Furniture,Chairs,West,First Class,603.8,6,0.25,-94.0,CUST-1925
ORD-01126,2026-10-21,Office Supplies,Storage,East,First Class,586.94,5,0.2,-128.74,CUST-1431
ORD-00961,2026-10-21,Furniture,Tables,East,Standard Class,435.37,10,0.22,16.12,CUST-1296
ORD-02255,2026-10-21,Technology,Machines,South,Standard Class,350.82,3,0.13,-72.77,CUST-1721
ORD-00246,2026-10-22,Technology,Copiers,East,First Class,442.72,2,0.1,125.59,CUST-1977
ORD-02228,2026-10-22,Furniture,Chairs,West,Standard Class,672.44,5,0.06,198.75,CUST-1218
ORD-01544,2026-10-22,Technology,Phones,South,Second Class,175.33,8,0.05,-32.34,CUST-1882
ORD-00142,2026-10-23,Furniture,Chairs,South,First Class,812.86,6,0.29,-134.2,CUST-1661
ORD-01284,2026-10-23,Office Supplies,Art,South,Same Day,651.89,9,0.14,48.89,CUST-1388
ORD-01584,2026-10-23,Furniture,Tables,West,Standard Class,683.55,9,0.08,7.89,CUST-1541
ORD-02189,2026-10-23,Furniture,Bookcases,West,First Class,197.22,5,0.24,34.74,CUST-1070
ORD-00436,2026-10-23,Technology,Phones,South,Standard Class,507.15,4,0.25,131.31,CUST-1628
ORD-00299,2026-10-23,Office Supplies,Storage,South,First Class,644.13,9,0.18,-41.21,CUST-1317
ORD-01015,2026-10-24,Technology,Copiers,South,Second Class,345.63,6,0.19,126.57,CUST-1040
ORD-00595,2026-10-24,Office Supplies,Storage,Central,First Class,978.45,10,0.14,-4.32,CUST-1594
ORD-00848,2026-10-24,Technology,Phones,Central,Second Class,107.43,2,0.11,13.08,CUST-1341
ORD-00525,2026-10-24,Office Supplies,Paper,West,Same Day,563.7,8,0.12,77.91,CUST-1574
ORD-01078,2026-10-25,Office Supplies,Art,East,Same Day,279.86,2,0.01,1.67,CUST-1950
ORD-02516,2026-10-25,Furniture,Chairs,East,Same Day,965.38,2,0.09,145.69,CUST-1332
ORD-01248,2026-10-25,Office Supplies,Storage,Central,Standard Class,120.56,3,0.29,10.73,CUST-1392
ORD-00349,2026-10-25,Technology,Accessories,East,Same Day,181.15,3,0.29,44.6,CUST-1129
ORD-02049,2026-10-25,Technology,Machines,Central,First Class,278.25,1,0.24,-61.69,CUST-1383
ORD-00326,2026-10-25,Office Supplies,Storage,Central,Second Class,35.8,10,0.07,13.87,CUST-1797
ORD-02820,2026-10-25,Technology,Copiers,West,Standard Class,849.96,8,0.22,218.63,CUST-1899
ORD-00901,2026-10-26,Furniture,Furnishings,West,Second Class,208.93,3,0.24,-23.26,CUST-1923
ORD-00424,2026-10-26,Furniture,Bookcases,Central,First Class,288.7,8,0.11,91.91,CUST-1031
ORD-03253,2026-10-26,Furniture,Tables,East,First Class,297.1,5,0.17,-41.87,CUST-1538
ORD-01270,2026-10-27,Furniture,Furnishings,East,Standard Class,613.71,3,0.17,39.49,CUST-1093
ORD-02813,2026-10-28,Office Supplies,Paper,South,Same Day,356.78,7,0.23,-71.7,CUST-1221
ORD-03262,2026-10-28,Technology,Phones,East,First Class,322.3,8,0.29,109.12,CUST-1977
ORD-01156,2026-10-28,Technology,Machines,East,First Class,611.03,9,0.16,-23.84,CUST-1199
ORD-00224,2026-10-28,Office Supplies,Paper,Central,Standard Class,244.53,3,0.3,20.03,CUST-1423
ORD-02329,2026-10-28,Office Supplies,Storage,East,Standard Class,800.83,6,0.25,225.28,CUST-1652
ORD-01013,2026-10-28,Furniture,Tables,East,Same Day,482.18,1,0.09,-78.44,CUST-1474
ORD-00770,2026-10-28,Furniture,Chairs,Central,Same Day,122.83,4,0.04,-14.24,CUST-1264
ORD-02430,2026-10-28,Office Supplies,Paper,Central,First Class,730.65,1,0.19,197.0,CUST-1304
ORD-02410,2026-10-29,Office Supplies,Binders,East,Standard Class,955.34,1,0.02,-108.3,CUST-1743
ORD-02441,2026-10-29,Technology,Machines,East,Second Class,909.9,3,0.06,103.22,CUST-1559
ORD-01650,2026-10-29,Technology,Copiers,Central,Standard Class,167.68,9,0.24,22.97,CUST-1590
ORD-01736,2026-10-30,Furniture,Furnishings,Central,Standard Class,35.4,8,0.16,13.83,CUST-1972
ORD-03023,2026-10-31,Furniture,Chairs,East,First Class,87.86,5,0.23,2.31,CUST-1098
ORD-01671,2026-10-31,Office Supplies,Art,South,First Class,467.1,9,0.26,111.69,CUST-1737
ORD-00187,2026-11-01,Office Supplies,Paper,West,Standard Class,58.17,5,0.15,20.07,CUST-1669
ORD-01404,2026-11-01,Furniture,Tables,West,Second Class,342.53,8,0.01,17.78,CUST-1863
ORD-02271,2026-11-01,Technology,Machines,Central,First Class,424.51,8,0.3,89.99,CUST-1866
ORD-01983,2026-11-01,Furniture,Tables,South,First Class,107.68,8,0.04,1.77,CUST-1362
ORD-01970,2026-11-01,Office Supplies,Art,Central,Same Day,58.12,8,0.06,25.78,CUST-1890
ORD-02436,2026-11-02,Office Supplies,Binders,Central,Standard Class,24.06,5,0.18,6.71,CUST-1212
ORD-02428,2026-11-02,Technology,Phones,South,Same Day,929.29,8,0.01,314.75,CUST-1003
ORD-00506,2026-11-02,Office Supplies,Paper,East,Standard Class,778.26,4,0.1,-174.64,CUST-1990
ORD-01557,2026-11-02,Furniture,Tables,South,Standard Class,664.01,8,0.22,107.81,CUST-1147
ORD-00463,2026-11-02,Furniture,Chairs,Central,Standard Class,947.55,9,0.29,269.7,CUST-1832
ORD-01554,2026-11-03,Furniture,Chairs,East,Second Class,746.89,9,0.08,-192.57,CUST-1223
ORD-02974,2026-11-03,Furniture,Furnishings,East,First Class,330.94,1,0.05,28.34,CUST-1346
ORD-00193,2026-11-04,Technology,Machines,Central,Same Day,817.59,6,0.1,-156.23,CUST-1426
ORD-02768,2026-11-04,Furniture,Chairs,West,First Class,398.04,3,0.21,-65.7,CUST-1212
ORD-01294,2026-11-04,Office Supplies,Art,Central,Standard Class,868.59,4,0.1,189.39,CUST-1515
ORD-00140,2026-11-05,Furniture,Bookcases,South,Same Day,47.23,6,0.25,-8.45,CUST-1884
ORD-02980,2026-11-05,Office Supplies,Paper,West,Second Class,403.92,1,0.13,118.25,CUST-1885
ORD-01437,2026-11-05,Furniture,Chairs,West,Second Class,270.63,9,0.17,-33.36,CUST-1126
ORD-00661,2026-11-05,Office Supplies,Art,South,Standard Class,969.91,10,0.2,263.55,CUST-1746
ORD-03026,2026-11-06,Office Supplies,Art,East,Standard Class,933.27,10,0.01,-18.1,CUST-1036
ORD-02705,2026-11-06,Technology,Copiers,West,Second Class,775.41,7,0.23,112.29,CUST-1223
ORD-01375,2026-11-06,Office Supplies,Paper,Central,First Class,971.18,1,0.21,-10.22,CUST-1122
ORD-01814,2026-11-06,Furniture,Chairs,South,Standard Class,311.07,3,0.05,-60.23,CUST-1969
ORD-01171,2026-11-07,Furniture,Chairs,East,Second Class,16.6,1,0.11,-1.1,CUST-1970
ORD-01698,2026-11-08,Office Supplies,Binders,East,Second Class,483.63,4,0.0,113.25,CUST-1526
ORD-02649,2026-11-08,Furniture,Bookcases,West,Same Day,406.18,3,0.03,167.19,CUST-1717
ORD-01166,2026-11-09,Furniture,Tables,East,Standard Class,677.17,8,0.11,30.66,CUST-1520
ORD-01611,2026-11-09,Furniture,Furnishings,East,Standard Class,580.92,4,0.15,-54.15,CUST-1440
ORD-02355,2026-11-10,Technology,Accessories,East,Standard Class,875.54,10,0.14,74.34,CUST-1530
ORD-02561,2026-11-10,Office Supplies,Storage,South,Standard Class,861.58,4,0.18,-76.96,CUST-1807
ORD-03039,2026-11-10,Office Supplies,Paper,Central,Same Day,106.42,4,0.0,36.04,CUST-1790
ORD-00936,2026-11-11,Furniture,Chairs,East,Second Class,46.37,3,0.09,15.45,CUST-1980
ORD-00808,2026-11-11,Office Supplies,Binders,West,First Class,307.63,7,0.21,88.56,CUST-1742
ORD-00460,2026-11-11,Technology,Accessories,West,First Class,366.14,1,0.29,-59.93,CUST-1282
ORD-00880,2026-11-12,Technology,Accessories,East,Second Class,31.0,2,0.09,8.19,CUST-1775
ORD-02831,2026-11-12,Office Supplies,Binders,Central,Same Day,735.75,7,0.12,142.91,CUST-1800
ORD-00272,2026-11-12,Office Supplies,Storage,West,Same Day,428.81,8,0.19,88.48,CUST-1660
ORD-03009,2026-11-12,Furniture,Tables,West,First Class,934.91,4,0.08,-87.01,CUST-1919
ORD-00471,2026-11-12,Office Supplies,Storage,West,Second Class,63.61,7,0.14,7.25,CUST-1514
ORD-01775,2026-11-13,Furniture,Chairs,West,First Class,580.78,8,0.02,141.96,CUST-1511
ORD-03235,2026-11-13,Furniture,Chairs,West,Same Day,100.21,7,0.04,-11.63,CUST-1364
ORD-02151,2026-11-14,Furniture,Tables,West,Same Day,291.13,8,0.13,92.07,CUST-1096
ORD-02593,2026-11-15,Furniture,Chairs,Central,First Class,459.83,3,0.09,115.54,CUST-1350
ORD-00406,2026-11-15,Office Supplies,Art,West,Second Class,217.62,5,0.21,75.12,CUST-1135
ORD-02452,2026-11-15,Furniture,Bookcases,South,First Class,732.89,8,0.01,-75.37,CUST-1198
ORD-02614,2026-11-15,Office Supplies,Storage,West,Same Day,92.95,5,0.25,12.9,CUST-1197
ORD-00445,2026-11-15,Furniture,Tables,East,Second Class,265.68,3,0.15,5.5,CUST-1992
ORD-00673,2026-11-15,Technology,Phones,Central,Second Class,585.84,3,0.1,212.3,CUST-1138
ORD-00169,2026-11-16,Technology,Accessories,East,Second Class,850.18,8,0.01,-207.23,CUST-1797
ORD-00977,2026-11-16,Office Supplies,Art,Central,Second Class,303.4,5,0.17,-41.08,CUST-1046
ORD-02928,2026-11-16,Office Supplies,Binders,Central,Same Day,939.71,5,0.11,-160.86,CUST-1028
ORD-00363,2026-11-17,Furniture,Chairs,South,Second Class,650.9,10,0.24,-59.85,CUST-1622
ORD-01075,2026-11-17,Furniture,Furnishings,West,First Class,285.06,3,0.21,103.86,CUST-1591
ORD-01312,2026-11-17,Furniture,Furnishings,West,First Class,769.44,7,0.25,41.88,CUST-1910
ORD-03216,2026-11-17,Office Supplies,Storage,West,Standard Class,438.68,5,0.02,190.91,CUST-1169
ORD-03134,2026-11-18,Furniture,Bookcases,South,Same Day,683.95,2,0.04,69.64,CUST-1591
ORD-02735,2026-11-18,Technology,Machines,South,First Class,447.65,5,0.1,70.86,CUST-1633
ORD-02875,2026-11-19,Office Supplies,Storage,Central,Same Day,490.11,7,0.19,40.46,CUST-1625
ORD-01744,2026-11-19,Technology,Copiers,South,Second Class,891.28,6,0.17,318.33,CUST-1794
ORD-00281,2026-11-19,Technology,Phones,West,Same Day,919.58,5,0.26,-135.07,CUST-1886
ORD-00956,2026-11-19,Furniture,Furnishings,East,Same Day,16.84,5,0.07,0.26,CUST-1306
ORD-01163,2026-11-20,Technology,Machines,South,Standard Class,136.18,9,0.07,-8.27,CUST-1344
ORD-02187,2026-11-20,Office Supplies,Paper,West,Same Day,127.55,2,0.22,-10.4,CUST-1456
ORD-02541,2026-11-21,Technology,Accessories,South,First Class,38.93,1,0.15,-4.42,CUST-1133
ORD-00192,2026-11-21,Furniture,Bookcases,Central,Second Class,399.03,10,0.22,-18.87,CUST-1344
ORD-03143,2026-11-21,Furniture,Bookcases,East,Same Day,814.25,10,0.29,-5.15,CUST-1875
ORD-01809,2026-11-21,Technology,Copiers,East,Same Day,808.94,2,0.21,274.07,CUST-1169
ORD-00153,2026-11-22,Furniture,Bookcases,East,Second Class,280.06,9,0.04,13.44,CUST-1969
ORD-03135,2026-11-23,Technology,Accessories,East,Same Day,287.96,2,0.22,66.97,CUST-1748
ORD-01624,2026-11-23,Office Supplies,Storage,East,First Class,571.48,2,0.07,-39.2,CUST-1829
ORD-00492,2026-11-24,Technology,Copiers,Central,Standard Class,418.77,2,0.05,-27.18,CUST-1652
ORD-03016,2026-11-24,Furniture,Chairs,West,Standard Class,904.38,6,0.21,-86.76,CUST-1705
ORD-01849,2026-11-24,Technology,Machines,East,First Class,762.89,9,0.0,60.78,CUST-1528
ORD-00740,2026-11-24,Office Supplies,Storage,West,Standard Class,739.5,8,0.23,-101.92,CUST-1873
ORD-01894,2026-11-24,Furniture,Tables,Central,Same Day,247.97,3,0.3,-42.01,CUST-1964
ORD-02323,2026-11-24,Office Supplies,Art,East,Same Day,653.31,9,0.12,-39.07,CUST-1241
ORD-01518,2026-11-24,Technology,Phones,Central,Standard Class,934.82,5,0.18,-90.24,CUST-1949
ORD-02765,2026-11-24,Technology,Phones,East,First Class,438.34,8,0.06,140.35,CUST-1874
ORD-02645,2026-11-25,Office Supplies,Binders,East,Same Day,828.34,7,0.13,117.69,CUST-1729
ORD-01644,2026-11-26,Furniture,Tables,West,Second Class,908.92,9,0.26,90.76,CUST-1075
ORD-01406,2026-11-26,Technology,Phones,West,Standard Class,376.67,3,0.27,68.04,CUST-1006
ORD-02704,2026-11-26,Office Supplies,Paper,West,First Class,862.07,8,0.14,88.68,CUST-1004
ORD-00439,2026-11-26,Office Supplies,Storage,South,Same Day,882.74,1,0.29,-25.54,CUST-1720
ORD-00932,2026-11-28,Technology,Phones,West,First Class,188.86,10,0.21,-44.12,CUST-1457
ORD-01368,2026-11-28,Technology,Machines,South,Standard Class,709.68,6,0.24,-48.09,CUST-1379
ORD-02017,2026-11-28,Office Supplies,Paper,Central,Same Day,376.84,8,0.24,-55.7,CUST-1796
ORD-02182,2026-11-28,Office Supplies,Paper,Central,Same Day,458.9,10,0.03,-131.82,CUST-1528
ORD-00788,2026-11-28,Office Supplies,Art,South,Same Day,996.55,8,0.22,26.07,CUST-1166
ORD-01041,2026-11-28,Technology,Copiers,Central,Second Class,959.57,7,0.07,427.27,CUST-1197
ORD-01204,2026-11-29,Technology,Copiers,South,Same Day,218.51,6,0.28,43.44,CUST-1872
ORD-00166,2026-11-29,Office Supplies,Binders,South,First Class,436.3,3,0.16,-15.77,CUST-1081
ORD-01974,2026-11-29,Technology,Phones,East,First Class,921.57,8,0.26,-107.38,CUST-1131
ORD-00935,2026-11-29,Office Supplies,Storage,West,Same Day,698.15,9,0.27,253.52,CUST-1620
ORD-01334,2026-11-30,Technology,Copiers,West,Standard Class,427.8,3,0.17,158.97,CUST-1035
ORD-00779,2026-11-30,Office Supplies,Storage,South,Standard Class,724.34,6,0.27,-155.29,CUST-1286
ORD-02464,2026-11-30,Office Supplies,Art,East,Same Day,167.58,4,0.05,65.78,CUST-1031
ORD-02632,2026-12-01,Office Supplies,Paper,East,First Class,76.69,3,0.26,20.45,CUST-1027
ORD-00910,2026-12-01,Technology,Phones,West,Same Day,798.85,5,0.25,297.8,CUST-1895
ORD-00383,2026-12-01,Office Supplies,Paper,South,First Class,516.47,10,0.04,-103.52,CUST-1108
ORD-03096,2026-12-01,Office Supplies,Paper,South,Same Day,512.22,2,0.02,163.91,CUST-1227
ORD-00379,2026-12-01,Technology,Copiers,South,Second Class,349.31,8,0.11,-46.4,CUST-1970
ORD-02926,2026-12-02,Furniture,Bookcases,East,Second Class,388.23,8,0.06,172.65,CUST-1703
ORD-00365,2026-12-02,Technology,Machines,East,First Class,516.4,6,0.17,75.01,CUST-1289
ORD-01601,2026-12-02,Technology,Phones,West,Same Day,499.4,9,0.22,-10.69,CUST-1639
ORD-02763,2026-12-02,Technology,Copiers,South,Standard Class,585.82,8,0.19,-120.76,CUST-1165
ORD-01555,2026-12-03,Office Supplies,Binders,South,Same Day,340.7,10,0.14,57.84,CUST-1291
ORD-02113,2026-12-03,Technology,Accessories,South,First Class,517.85,9,0.16,-69.57,CUST-1935
ORD-02183,2026-12-03,Technology,Phones,East,Standard Class,127.92,1,0.01,58.76,CUST-1870
ORD-02646,2026-12-03,Furniture,Tables,West,Same Day,75.02,1,0.22,22.93,CUST-1340
ORD-00440,2026-12-03,Technology,Copiers,Central,Second Class,382.89,7,0.11,75.88,CUST-1855
ORD-02869,2026-12-03,Technology,Copiers,West,Second Class,951.23,10,0.09,-208.84,CUST-1728
ORD-03108,2026-12-04,Technology,Accessories,East,Second Class,640.31,4,0.21,245.47,CUST-1780
ORD-03043,2026-12-04,Technology,Machines,West,Second Class,343.46,8,0.23,54.34,CUST-1057
ORD-01006,2026-12-04,Office Supplies,Paper,West,Same Day,622.85,4,0.12,196.22,CUST-1999
ORD-01980,2026-12-05,Technology,Accessories,East,Standard Class,369.95,8,0.21,105.99,CUST-1800
ORD-03217,2026-12-05,Furniture,Bookcases,West,First Class,938.76,9,0.21,3.69,CUST-1598
ORD-00352,2026-12-06,Office Supplies,Binders,South,Second Class,156.72,10,0.17,61.38,CUST-1102
ORD-02233,2026-12-06,Office Supplies,Paper,Central,Second Class,705.79,2,0.19,224.42,CUST-1591
ORD-02463,2026-12-06,Technology,Accessories,West,First Class,505.85,3,0.25,-16.69,CUST-1656
ORD-01203,2026-12-06,Office Supplies,Art,West,Second Class,297.29,4,0.24,104.29,CUST-1380
ORD-02477,2026-12-07,Technology,Machines,East,Second Class,817.32,1,0.19,60.09,CUST-1937
ORD-00623,2026-12-07,Office Supplies,Paper,West,First Class,46.51,3,0.15,-11.26,CUST-1928
ORD-02449,2026-12-08,Office Supplies,Art,South,Second Class,298.26,1,0.11,8.44,CUST-1361
ORD-01254,2026-12-08,Technology,Machines,East,First Class,333.32,1,0.04,154.07,CUST-1653
ORD-02222,2026-12-08,Office Supplies,Art,East,First Class,86.27,8,0.1,-2.32,CUST-1169
ORD-01729,2026-12-09,Furniture,Furnishings,West,Second Class,374.99,5,0.26,64.06,CUST-1888
ORD-00859,2026-12-09,Furniture,Furnishings,East,Standard Class,523.35,3,0.1,201.52,CUST-1400
ORD-00526,2026-12-09,Furniture,Tables,East,Standard Class,779.0,6,0.21,98.97,CUST-1115
ORD-01287,2026-12-09,Furniture,Tables,Central,First Class,404.51,2,0.29,30.42,CUST-1277
ORD-00485,2026-12-09,Furniture,Chairs,Central,Second Class,93.47,7,0.09,-8.68,CUST-1290
ORD-02752,2026-12-10,Office Supplies,Art,East,Second Class,732.14,4,0.21,255.71,CUST-1779
ORD-02062,2026-12-10,Office Supplies,Paper,Central,Standard Class,778.18,7,0.19,-47.01,CUST-1891
ORD-01672,2026-12-10,Furniture,Chairs,West,Second Class,822.15,1,0.18,-21.8,CUST-1424
ORD-00393,2026-12-10,Technology,Accessories,Central,First Class,438.52,4,0.14,87.1,CUST-1656
ORD-02253,2026-12-10,Technology,Accessories,South,Second Class,581.93,2,0.29,-15.74,CUST-1874
ORD-02783,2026-12-11,Technology,Accessories,East,Same Day,676.97,4,0.06,-71.43,CUST-1320
ORD-00900,2026-12-11,Office Supplies,Art,South,Second Class,184.64,3,0.21,-20.65,CUST-1186
ORD-00717,2026-12-11,Office Supplies,Storage,East,Second Class,603.82,6,0.1,91.0,CUST-1399
ORD-00668,2026-12-11,Office Supplies,Binders,South,First Class,16.55,5,0.12,2.11,CUST-1727
ORD-00731,2026-12-12,Office Supplies,Storage,South,First Class,232.24,4,0.06,85.04,CUST-1800
ORD-02874,2026-12-12,Furniture,Chairs,East,Second Class,162.72,6,0.06,7.56,CUST-1522
ORD-00678,2026-12-12,Technology,Phones,South,Same Day,916.87,2,0.25,301.69,CUST-1491
ORD-01573,2026-12-13,Furniture,Bookcases,West,First Class,467.71,5,0.05,142.57,CUST-1527
ORD-00332,2026-12-13,Office Supplies,Binders,Central,Same Day,590.16,6,0.09,-102.49,CUST-1161
ORD-00160,2026-12-13,Technology,Phones,South,Same Day,53.1,7,0.29,-3.66,CUST-1016
ORD-01669,2026-12-13,Office Supplies,Binders,East,Second Class,248.69,2,0.19,-28.53,CUST-1221
ORD-00157,2026-12-16,Office Supplies,Binders,Central,Second Class,308.14,1,0.07,60.51,CUST-1637
ORD-00270,2026-12-16,Technology,Copiers,South,Same Day,591.13,6,0.11,34.87,CUST-1176
ORD-00780,2026-12-16,Technology,Accessories,South,Same Day,647.44,9,0.19,102.03,CUST-1452
